direction,latitude,longitude,error
"111 N Washington St North End, Boston, MA 02114-2365",42.365708223119675,-71.05830711797188,False
"117 Salem St, Boston, MA 02113-1728",42.364457,-71.05541166666667,False
"1370 Dorchester Ave, Boston, MA 02122-2921",42.30396157142857,-71.05913028571429,False
"75 Kneeland St, Boston, MA 02111-1901",42.3509207,-71.0626274,False
"29-31 Austin Street Bunker Hill Mall, Boston, MA 02129",,,True
"1356 Dorchester Ave, Boston, MA 02122-2912",42.30445957142857,-71.05901585714287,False
"137 Stuart St b/t Warrenton St & Tremont St, Boston, MA 02116-5609",,,True
"115 Causeway St North Station across from TD Garden, Boston, MA 02114-1304",,,True
"113 Dartmouth St, Boston, MA 02116-5134",42.3461504,-71.0751841,False
"28 Harrison Ave, Boston, MA 02111-2025",42.351883,-71.061087,False
"6 New St, Boston, MA 02128-2316",42.37088062981174,-71.04387542250798,False
"33 North Square, Boston, MA 02113-2447",42.36370146875,-71.05333136458333,False
"84 Beacon St, Boston, MA 02108-3496",42.3559525,-71.0712576,False
"11 Dorchester St, Boston, MA 02127-1673",42.3373051,-71.04365741284448,False
"103 Brighton Ave, Boston, MA 02134-2802",42.35293362318218,-71.1303755455617,False
"160 Chestnut Hill Ave, Boston, MA 02135-4639",42.341648,-71.15436633333333,False
"100 Hanover St The Boston Public Market, Boston, MA 02108-2407",,,True
"291 Bennington St, Boston, MA 02128-1448",42.37892377777778,-71.02788948148148,False
"48 Winter St, Boston, MA 02108-4712",42.355909100000005,-71.06196556326435,False
"5 Tyler St, Boston, MA 02111-1905",42.35118535,-71.06084211072802,False
"25 Kingston St, Boston, MA 02111-2200",42.35366932704966,-71.05916106000261,False
"465 Huntington Ave Museum of Fine Arts, Linde Family Wing of Contemporary Art, Level 2, Boston, MA 02115-5523",,,True
"Airport Road Terminal C, Main Terminal Food Court, Boston, MA 02128",,,True
"800 Boylston Street Eataly Boston, Boston, MA 02199",,,True
"647 Tremont St, Boston, MA 02118-1201",42.34213,-71.075281,False
"101 Arch St, Boston, MA 02110-1130",42.355029900000005,-71.05927998233831,False
"22 Liberty Dr, Boston, MA 02210-1234",42.3545418,-71.04524201148547,False
"1430 Commonwealth Ave, Boston, MA 02135-3715",42.34827844289809,-71.13998767707005,False
"109 High St, Boston, MA 02110-2408",42.354759,-71.05435766666668,False
"5197 Washington St, Boston, MA 02132-6341",42.26145578758028,-71.15665537471654,False
"81 Fairmount Ave, Boston, MA 02136-2723",42.2544735,-71.1201731357666,False
"542 Columbus Ave, Boston, MA 02118-1188",42.341508648304895,-71.08081662333662,False
"304 Newbury St, Boston, MA 02115-2839",42.3486919,-71.0851088,False
"540 Commonwealth Ave, Boston, MA 02215",42.3484698,-71.0969597,False
"33 Stanhope St, Boston, MA 02116-5111",42.3485137,-71.0731259,False
"71 1/2 Charles St, Boston, MA 02114-4608",42.358172787797734,-71.07038673528426,False
"104 South St, Boston, MA 02111-2801",42.351315756,-71.057177792,False
"1 Dalton St 2nd floor of Four Seasons Hotel, Boston, MA 02115-3184",,,True
"367 E 8th St, Boston, MA 02127-2910",33.4602245,-94.3731355,False
"367 Neponset Ave, Boston, MA 02122-3104",42.286999476395,-71.04568989517531,False
"1 Haviland St, Boston, MA 02115-2601",42.346666,-71.087651,False
"1597 Commonwealth Ave, Boston, MA 02135-4443",42.34403153658537,-71.14313275609756,False
"1391 Boylston St, Boston, MA 02215-3913",42.34393274418605,-71.10045897674418,False
"1 N Beacon St, Boston, MA 02134-1901",42.353777,-71.138232,False
"140 Tremont St, Boston, MA 02111-1318",42.3556963,-71.0625498,False
"1889 River St, Boston, MA 02136-1418",42.24319186522551,-71.14255509227388,False
"389 Maverick St, Boston, MA 02128-2243",42.36579555555556,-71.02918677777778,False
"65 Maverick Sq, Boston, MA 02128-2312",42.36916591836735,-71.0395724489796,False
"19 Union St, Boston, MA 02108-2406",42.360524665390415,-71.05689742005757,False
"66 Beach St, Boston, MA 02111-2128",42.35136792307692,-71.06009476923077,False
"1 Harborside Drive Terminal C, Space No 48, Boston, MA 02128",,,True
"197 Portland St, Boston, MA 02114-1720",42.3644568,-71.0617544,False
"1528 Tremont St Mission Hill, Boston, MA 02120-2928",,,True
"1099 Dorchester Ave, Boston, MA 02125-1418",42.313096,-71.057288,False
"130 N Beacon St, Boston, MA 02135-2020",42.3548457,-71.14478935,False
"204 Cambridge St, Boston, MA 02114-2715",42.3609731,-71.0658862,False
"120 Kingston St, Boston, MA 02111-2157",42.3523573,-71.0590353,False
"3706 Washington St Tower Street in Jamaica Plain, Boston, MA 02130-3701",,,True
"433 Faneuil St, Boston, MA 02135-1629",42.351253850000006,-71.16847619538123,False
"Taj Hotel Boston 15 Arlington Street, 17th Floor, Boston, MA 02116",,,True
"20 Tyler St, Boston, MA 02111-1923",42.3509210451264,-71.06053503619292,False
"57 Traveler St Underneath the Troy Apartment Complex, Boston, MA 02118-2231",,,True
"169 Brighton Ave, Boston, MA 02134-2003",42.353234135827634,-71.13290988832657,False
"350 Longwood Ave, Boston, MA 02115-5726",42.338678,-71.107037,False
"2261 Dorchester Ave Lowr MILLS Lower Mills/Dorchester, Boston, MA 02124",,,True
"155 Portland St, Boston, MA 02115",42.36420135,-71.06135479193117,False
"1234 Soldiers Field Rd inside Hotel Studio Allston, Boston, MA 02135-1002",,,True
"20 Custom House St, Boston, MA 02110-3524",42.35809161970246,-71.05303233803888,False
"592 Tremont St, Boston, MA 02118-1654",42.34302,-71.073225,False
"2030 Centre St, Boston, MA 02132-3316",42.28088447704042,-71.15805136678942,False
"1029 Commonwealth Ave, Boston, MA 02215-1001",42.3492102,-71.100798,False
"90 Tremont St, Boston, MA 02108-4101",42.3574423,-71.0607367,False
"151 Pearl St, Boston, MA 02110-2404",42.35452095,-71.05364297687711,False
"195 State St, Boston, MA 02109-2678",42.35937716666667,-71.05278891666666,False
"251 Massachusetts Ave, Boston, MA 02115-3500",42.3438426,-71.0863458,False
"789 Adams St, Boston, MA 02124-5103",42.283344,-71.055858,False
"396 Market St Brighton, Boston, MA 02135-2738",42.34995,-71.152902,False
"51 Sleeper St, Boston, MA 02210-1276",42.35252525,-71.04849330136388,False
"658 Centre St, Boston, MA 02130-2584",42.312791739427084,-71.11401140848822,False
"636 Beacon St, Boston, MA 02215-2004",42.3494898,-71.0952642,False
"1095 Commonwealth Ave, Boston, MA 02215-1022",42.3492102,-71.100798,False
"973 Commonwealth Ave, Boston, MA 02215-1305",42.3492102,-71.100798,False
"4197 Washington St, Boston, MA 02131-1733",42.28757963636364,-71.12705463636364,False
"60 Seaport Blvd Suite 225, Boston, MA 02210-2042",,,True
"65 Causeway St, Boston, MA 02114-1615",42.36457585714286,-71.06269885714286,False
"654 Centre St, Boston, MA 02130-2514",42.3130254,-71.1139436,False
"85 Arch St, Boston, MA 02110-1113",42.355267,-71.0582831,False
"76 Salem St, Boston, MA 02113-2205",42.363542,-71.056011,False
"205 L St, Boston, MA 02127-4212",42.33119578947368,-71.03537452631579,False
"369 Huntington Ave, Boston, MA 02115-4402",42.33961045,-71.090236375,False
"105 Beach St, Boston, MA 02111-2525",42.3507421,-71.0582114,False
"156 Blue Hill Ave Ste 160, Boston, MA 02119-2119",,,True
"120 Charles St, Boston, MA 02114-3279",42.3592232,-71.0709316579034,False
"309 D St, Boston, MA 02127-1268",42.3399056,-71.04939066666667,False
"690 Washington St Between Beach Street & Lagrange Street, Boston, MA 02111-1614",,,True
"168A Brighton Ave, Boston, MA 02134-2011",42.35322804117533,-71.13285523096602,False
"693 Washington St, Boston, MA 02111-1611",42.3511477,-71.0630482,False
"1277 Commonwealth Ave, Boston, MA 02134-3527",42.34947875998073,-71.13337782454317,False
"396 Hanover St, Boston, MA 02113-1407",42.3660148,-71.05296076864975,False
"559 Washington St, Boston, MA 02135-2528",42.349837547814026,-71.16437207824288,False
"21 Beacon St Beacon Hill, Boston, MA 02108-2804",42.3577565,-71.06292916666666,False
"301 Massachusetts Ave, Boston, MA 02115-4511",42.3428434,-71.08568200577335,False
"1282 Boylston Street near Fenway Park, Boston, MA 02215",,,True
"888 Morton St Ste A Mattapan, Boston, MA 02126-2465",42.28059860548574,-71.0840160455297,False
"720 Atlantic Ave South Station Train Concourse, Boston, MA 02111-2815",,,True
"50 Forsyth St, Boston, MA 02115-5025",42.39880080381718,-71.03057497581916,False
"102 Waltham St, Boston, MA 02118-3618",42.34315507959884,-71.07078231877354,False
"172 Brighton Ave, Boston, MA 02134-2011",42.35325241978454,-71.1330738604082,False
"945 Saratoga St, Boston, MA 02128-1152",42.38628915384616,-71.01014153846154,False
"1850 Soldiers Field Rd Brighton, Boston, MA 02135-1113",42.358631349999996,-71.15730257635371,False
"100 Northern Ave, Boston, MA 02210",42.3522994,-71.0437107,False
"473 Albany St, Boston, MA 02118-2506",42.33955498409791,-71.06522229427628,False
"44 Batterymarch St, Boston, MA 02110-3202",42.357614125,-71.05398887499999,False
"170 W Broadway, Boston, MA 02127-1179",42.340501950000004,-71.05297396242572,False
"173 Milk St, Boston, MA 02109-4315",42.358344,-71.053332,False
"54 Beach St Suite 1, Boston, MA 02111-2051",,,True
"198 Marion St, Boston, MA 02128-1724",42.3754173076923,-71.03470084615384,False
"85 Bedford St, Boston, MA 02111-2220",42.3532254,-71.058779,False
"145 E Berkeley St, Boston, MA 02118-2207",42.3435855751395,-71.06499363180772,False
"59 Hudson St, Boston, MA 02111-1887",42.34959573333333,-71.06061,False
"54 Harvard Ave, Boston, MA 02134-1706",42.35443213788143,-71.13235864724518,False
"82 Summer St, Boston, MA 02110-1210",42.3539429,-71.0581471,False
"5 Hudson St, Boston, MA 02111-1994",42.34691388245692,-71.06276582929404,False
"350 Stuart St, Boston, MA 02116-5015",42.34928174016031,-71.07283682016688,False
"1357 Washington St, Boston, MA 02118-2140",42.3416285,-71.06912725,False
"1856 Centre St West Roxbury, Boston, MA 02132-1901",42.286232101546986,-71.15445866491477,False
"129 Brighton Ave, Boston, MA 02134-2802",42.353019724550556,-71.13114963786403,False
"697 Centre St, Boston, MA 02130-2556",42.31180975477461,-71.1144528104414,False
"304 Washington St, Boston, MA 02108-4639",42.3488266,-71.1513921,False
"174 Harvard Ave Allston, Boston, MA 02134-2701",42.351347,-71.1313895,False
"14 Corinth St, Boston, MA 02131-3021",42.286387875,-71.1302725,False
"580 Commonwealth Ave, Boston, MA 02215-2522",42.3488848,-71.0997231,False
"11B Allstate Rd South Bay Plaza, Boston, MA 02125-1663",,,True
"1 Nashua St North Station, Boston, MA 02114-1601",42.36596445,-71.06324852088713,False
"200 Stuart St, Boston, MA 02116-5442",42.3504434,-71.067087,False
"79 Park Plaza, Boston, MA 02116-3925",42.35152971106452,-71.06968854636592,False
"25 Tyler St, Boston, MA 02111-1968",42.35063465427233,-71.06086554540941,False
"1960 Beacon St, Boston, MA 02135-7701",42.3363699,-71.1504142,False
"1448 Dorchester Ave, Boston, MA 02122-1343",42.3011294,-71.059742,False
"100 Hanover St Boston Public Market, Boston, MA 02108-2407",,,True
"707 Centre St, Boston, MA 02130-2520",42.3114333,-71.1145883,False
"110 Causeway St The Hub on Causeway, Boston, MA 02114-1302",42.3657921,-71.06157888624644,False
"Seaport World Trade Center, 200 Seaport Blvd Suite 75, Boston, MA 02210",,,True
"8 Kneeland St Between Kneeland Street and Washington Street, Boston, MA 02111-1515",,,True
"20B Tyler St Chinatown, Boston, MA 02111-1923",42.3509210451264,-71.06053503619292,False
"291 Devonshire Street, Boston, MA 02110",42.35396740303791,-71.05797251825321,False
"112 South St Leather District between South Station and Chinatown, Boston, MA 02111-2847",,,True
"320 Spring St West Roxbury, Boston, MA 02132-5419",42.2781938,-71.1604216,False
"1098 Commonwealth Ave Allston, Boston, MA 02215-1101",42.351872,-71.12363,False
"294 Newbury St Back Bay, Boston, MA 02115-2852",42.3487925,-71.0847139,False
"134 W Broadway, Boston, MA 02127-1018",42.3380554,-71.0496593,False
"45 Province St, Boston, MA 02108-4124",42.357051,-71.060062,False
"137 Harvard Ave, Boston, MA 02134-2702",42.3519967068431,-71.13192584834006,False
"188 Baker St West Roxbury, Boston, MA 02132-4838",42.278481,-71.167126,False
"746 Huntington Ave, Boston, MA 02115-6313",42.3411763,-71.0867996,False
"Jersey Street, Boston, MA 02215-3408",42.3462664,-71.0986672,False
"40 Harrison Ave, Boston, MA 02111-2024",42.351791537621445,-71.06106430632713,False
"225 William F McClellan Hwy, Boston, MA 02128-1176",42.3873885,-71.01634382443356,False
"100 Federal St, Boston, MA 02110-1802",42.355055899999996,-71.05595722374802,False
"329 Sumner St, Boston, MA 02128-2123",42.367145666666666,-71.03599566666666,False
"262 Harrison Ave, Boston, MA 02111-1835",42.34718292,-71.06302624,False
"55 Causeway St, Boston, MA 02114-1604",42.3643327,-71.0630074,False
"8 City Hall Ave near the Old City Hall, accessible by School Street or 15 Court Square, Boston, MA 02108-4301",,,True
"101 Summer St, Boston, MA 02110-1286",42.3534817,-71.0580307,False
"12 Pi Aly, Boston, MA 02108-4302",42.35811808333333,-71.05889166666667,False
"669 Boylston Street, Boston, MA 02116",42.3499229,-71.0788193,False
"24 Orleans St, Boston, MA 02128-2719",42.367341,-71.038751,False
"86 Harrison Ave corner of Kneeland St & Harrison Ave, Boston, MA 02111-1937",,,True
"1625 Tremont St, Boston, MA 02120-1616",42.333808875,-71.103476125,False
"8 Allstate Road Suite 3, Boston, MA 02125",,,True
"55 Fruit St Massachusetts General Hospital, Boston, MA 02114-2621",,,True
"827 Boylston St, Boston, MA 02116-2619",42.3489322,-71.0825485,False
"468 Commonwealth Ave, Boston, MA 02215-2706",42.348584900000006,-71.09348381471615,False
"950 American Legion Hwy, Boston, MA 02131",42.275737050000004,-71.1141903566385,False
"100 Hanover St Boston Public Market, Boston, MA 02108-2407",,,True
"1114 Boylston St, Boston, MA 02215-3601",42.3467922,-71.0887042,False
"76 Salem St North End of Boston, Boston, MA 02113-2205",,,True
"11 Charles St, Boston, MA 02114-4601",42.35660885,-71.06929299654826,False
"2 Tyler St, Boston, MA 02111-1904",42.351243,-71.060446,False
"245 Massachusetts Ave, Boston, MA 02115",42.34413965627659,-71.08633092936157,False
"2 Brighton Ave, Boston, MA 02134-2310",42.352351298588204,-71.12540621217619,False
"378 Centre St, Boston, MA 02130-1876",42.321376,-71.110085,False
"435 Massachusetts Ave, Boston, MA 02118-3504",42.34013864982366,-71.08142030414781,False
"75 Spring St West Roxbury, Boston, MA 02132-4335",42.2787498,-71.16330563686685,False
"34 Harvard Ave, Boston, MA 02134-1706",42.3504313,-71.1310251,False
"699 William T Morrissey Blvd, Boston, MA 02122-3571",42.29798745,-71.04993039046111,False
"151 Brighton Ave, Boston, MA 02134-2802",42.35310421042256,-71.13180321931516,False
"112 Savin Hill Ave, Boston, MA 02125-3318",42.312844,-71.055967,False
"4 Commercial St, Boston, MA 02109-1410",42.35946881818182,-71.05372872727273,False
"140 Tremont St, Boston, MA 02111-1318",42.3556963,-71.0625498,False
"200 Stuart St Revere Hotel Boston Common, Boston, MA 02116-5442",,,True
"114 Salem St # 116, Boston, MA 02113-1706",,,True
"121 Meridian St East Boston, Boston, MA 02128-1954",42.37319083333334,-71.03894316666667,False
"1052 Dorchester Ave, Boston, MA 02125-1419",42.314725,-71.056685,False
"170 Charles St Whitney Hotel, Boston, MA 02114-3253",,,True
"168 Cambridge St, Boston, MA 02114-2714",42.3610068,-71.0649359,False
"1916 Beacon St, Boston, MA 02135",42.336596549999996,-71.14902004908924,False
"800 Boylston Street, Prudential Center, Boston, MA 02199",,,True
"1188 Blue Hill Ave, Boston, MA 02126-1819",42.28362935714286,-71.09146471428572,False
"613 Centre St, Boston, MA 02130-2537",42.3143824,-71.1142641,False
"1156 Dorchester Ave, Boston, MA 02125-1503",42.31151196269971,-71.0574298008902,False
"167 Massachusetts Ave, Boston, MA 02115-3009",42.3460753,-71.0873534,False
"281 Franklin St, Boston, MA 02110-3105",42.356960400000006,-71.05300196674794,False
"100 Belvidere St 800 Boylston Street, Boston, MA 02199-7622",,,True
"173 Massachusetts Ave, Boston, MA 02115-3009",42.3458732,-71.0874013553297,False
"76 Brighton Ave, Boston, MA 02134-2101",42.35276442307693,-71.12897288461538,False
"9 District Ave South Bay Center, Boston, MA 02125-1683",,,True
"10 Post Office Square, Boston, MA 02109-4603",42.3573803,-71.0554927,False
"82 Lansdowne St Fenway, Boston, MA 02215-3411",,,True
"44 Binney St, Boston, MA 02115-6084",42.3366629375,-71.10795281249999,False
"149 Charles St, Boston, MA 02114-3252",42.3604302,-71.070636,False
"82 Causeway St, Boston, MA 02114-1603",42.3655505,-71.0616404,False
"1620 Commonwealth Ave, Boston, MA 02135-5001",42.3429068160242,-71.14308364291573,False
"820 William T Morrissey Blvd, Boston, MA 02122-3404",42.2942926122449,-71.0471568367347,False
"182 Massachusetts Ave, Boston, MA 02115-3011",42.3514033,-71.0897609,False
"1619 Tremont St, Boston, MA 02120-1616",42.333789,-71.10341,False
"83 Essex St 52 Beach St, Boston, MA 02111-2126",,,True
"200 Brighton Ave, Boston, MA 02134-2012",42.35313,-71.134192,False
"15 Lansdowne St, Boston, MA 02215-3412",42.3474068,-71.0959362,False
"1076 Boylston St, Boston, MA 02215-3601",42.3469844,-71.0879732,False
"3 Battery Wharf, Boston, MA 02109-1098",42.36734155,-71.05038813296227,False
"14 Westland Ave, Boston, MA 02115-3919",42.343277759736395,-71.0863823051729,False
"100 Hanover St Boston Public Market, Boston, MA 02108-2407",,,True
"250 Franklin St The Langham, Boston, MA 02110-2807",,,True
"553 Boylston St, Boston, MA 02116",42.3506803,-71.0760817,False
"147 Endicott St, Boston, MA 02113-1607",42.364951,-71.057257,False
"300 Pier 4 Blvd, Boston, MA 02210-2490",42.3719844,-71.05140750801789,False
"368 W Broadway, Boston, MA 02127-2272",42.3379374,-71.04890521054908,False
"122 Harvard Ave, Boston, MA 02134-2701",42.3526194375,-71.1318791875,False
"Faneuil Hall Marketplace, Boston, MA 02110-2212",42.36005485,-71.05460485041264,False
"351 Washington St, Boston, MA 02135-3322",42.3491878,-71.152784,False
"2201 Commonwealth Ave Brighton, Boston, MA 02135-3853",42.340148903846156,-71.16630136538461,False
"100 Northern Ave Seaport, Boston, MA 02210-1980",42.3522994,-71.0437107,False
"2243 Dorchester Ave, Boston, MA 02124-5624",42.2737053,-71.06787585478972,False
"640 Atlantic Ave Train Terminal, Boston, MA 02210-2201",,,True
"289 Dorchester St, Boston, MA 02127-2804",42.33189633333333,-71.05271966666668,False
"111 N Washington St, Boston, MA 02114-2115",42.365708223119675,-71.05830711797188,False
"431 Boylston St, Boston, MA 02116-3301",42.3515165,-71.0728196,False
"Quincy Market Building, Faneuil Hall Marketplace Quincy Market Building, Boston, MA 02109-6171",,,True
"1844 Centre St, Boston, MA 02132-1901",42.28639984662334,-71.15415888015114,False
"144 Tremont St, Boston, MA 02111-1202",42.3553499,-71.0629853,False
"68 Devonshire St Hyatt Centric Faneuil Hall, Boston, MA 02109-3605",,,True
"1800 Centre St, Boston, MA 02132-1901",42.286322,-71.15187694602719,False
"187 Main St, Boston, MA 02129-3201",42.3732812,-71.0621891,False
"294 Faneuil Hall Market Pl, Boston, MA 02109-1634",42.36005485,-71.05460485041264,False
"65 Chatham St, Boston, MA 02109-2503",42.35950448979592,-71.05488397959184,False
"101 Seaport Blvd Suiet 54, Boston, MA 02210-2149",,,True
"247 Newbury St, Boston, MA 02116-2412",42.3497387,-71.0826974,False
"452 Huntington Ave, Boston, MA 02115-5601",42.3411763,-71.0867996,False
"313 Congress St, Boston, MA 02210-1218",42.3511151,-71.05019395813278,False
"1417 Centre St, Boston, MA 02132-7913",42.2842472,-71.1568328,False
"116 Huntington Ave, Boston, MA 02116-5749",42.3491853,-71.0770258,False
"1238 River St Hyde Park, Boston, MA 02136-2833",42.255895853213275,-71.12265904761315,False
"96 Brookline Ave, Boston, MA 02215-3905",42.3461618,-71.0993239,False
"Route Or Location to Be Posted, Boston, MA 02109",,,True
"116 Brighton Ave, Boston, MA 02134-2811",42.3526314,-71.1307542,False
"934 Dorchester Ave, Boston, MA 02125-1218",42.3188918,-71.0566174,False
"77 Dorchester St, Boston, MA 02127-2228",42.335746666666665,-71.04527591666667,False
"192 Sumner St, Boston, MA 02128-2322",42.369136625,-71.04011824999999,False
"28 Kingston St, Boston, MA 02111-2205",42.3533994,-71.0591955,False
"30 Massachusetts Ave Back Bay, Boston, MA 02115-1424",42.3504266,-71.0890446,False
"84 Bennington St, Boston, MA 02128-1710",42.3761913,-71.0357131,False
"25 Temple Pl Inside JM Curley's Bar, Boston, MA 02111-1308",,,True
"33A Fish Pier St W, Boston, MA 02210-2008",,,True
"92 Bedford St, Boston, MA 02111-2201",42.35259793749999,-71.0585045625,False
"20 Kilmarnock St, Boston, MA 02215-3902",42.3443596,-71.1000067,False
"571 Tremont Street South End, Boston, MA 02118-1604",42.343603,-71.072514,False
"600 D St, Boston, MA 02210-1932",42.3487374,-71.039117,False
"184 Brighton Ave, Boston, MA 02134-2031",42.3530423,-71.1337396,False
"23 S Huntington Ave, Boston, MA 02130-4704",42.33139994333901,-71.11195591829798,False
"125 Newbury St Back Bay, Boston, MA 02116-2973",42.3514443,-71.0766509,False
"217 Newbury St, Boston, MA 02116-2519",42.3500941,-71.0813545,False
"688 Columbia Rd, Boston, MA 02125-1735",42.320038,-71.06248,False
"100 High St, Boston, MA 02110-2321",42.35444005,-71.05562277873727,False
"750 Adams St, Boston, MA 02122-1922",42.284131,-71.05538383333334,False
"1004 Bennington St, Boston, MA 02128-1138",42.3859766316742,-71.00844423047337,False
"85 Main St, Boston, MA 02129-3739",42.374421,-71.06336185714285,False
"142 Park St, Boston, MA 02122-1228",42.29872621052631,-71.06004121052632,False
"674 E Broadway, Boston, MA 02127-1502",42.33566,-71.03814925,False
"1147 Commonwealth Ave, Boston, MA 02134-3104",42.350813,-71.12745,False
"31 Saint James Ave Suite 110, 1st Floor, Boston, MA 02116",,,True
"1 3/4 Broad St, Boston, MA 02109-2904",42.359079,-71.054681,False
"362 Washington St, Boston, MA 02135-2725",42.34906,-71.1536725,False
"198 Adams St, Boston, MA 02122-1600",42.302294,-71.060101,False
"96 Boston St, Boston, MA 02125-1130",42.326216,-71.058612,False
"10 Park Plz, Boston, MA 02116-3933",42.3516829,-71.0677014,False
"101 Merrimac St, Boston, MA 02114-4724",42.36387015,-71.06165255017996,False
"39 Dalton St, Boston, MA 02199-3901",42.346496,-71.08385979646528,False
"102 Water St, Boston, MA 02109-4202",42.357946,-71.05527,False
"1409 Centre St Roslindale, Boston, MA 02132-7913",42.295859,-71.134478,False
"1405 Washington St, Boston, MA 02118-2009",42.341239679734606,-71.07011397285889,False
"168 Canal St, Boston, MA 02114-1805",42.3651059,-71.0609947,False
"460 Centre St, Boston, MA 02130-2056",42.319364,-71.11165514285715,False
"5 Lansdowne St, Boston, MA 02215-3412",42.3473233,-71.0949032,False
"99 High St, Boston, MA 02110-2320",42.35416995,-71.054716365,False
"2254 Dorchester Ave, Boston, MA 02124-5620",42.273415061127764,-71.06763687650576,False
"296 Washington St Brighton, Boston, MA 02135-3319",42.348901999901145,-71.15093899233847,False
"374 Congress St, Boston, MA 02210-1807",42.3500535,-71.04733567853867,False
"120 Boston St, Boston, MA 02125-1139",42.325512,-71.058908,False
"389 Neponset Ave, Boston, MA 02122-3104",42.28667033333333,-71.04488558333334,False
"161 Brighton Ave, Boston, MA 02134-2003",42.35318537860921,-71.13247262944219,False
"243 Dorchester St, Boston, MA 02127-2803",42.33228992307692,-71.05206176923078,False
"34 Duke St, Boston, MA 02126-3151",42.28113289993368,-71.09415680823585,False
"658 E 8th St # A, Boston, MA 02127-4230",,,True
"142 Bowdoin St, Boston, MA 02108-2702",42.3585199304505,-71.06266392978874,False
"154 Chestnut Hill Ave, Boston, MA 02135-4639",42.341696,-71.15433383333334,False
"160 Brighton Ave, Boston, MA 02134-2011",42.353179283956905,-71.13241797208164,False
"745 Atlantic Ave South Station, Boston, MA 02111-2735",,,True
"1110 Boylston St, Boston, MA 02215-3601",42.3468136,-71.0886276,False
"145 Dartmouth St, Boston, MA 02116-5162",42.3475011,-71.0755462,False
"145 Harvard Ave, Boston, MA 02134-2702",42.35183399155683,-71.13186655807428,False
"157 Sutherland Rd, Boston, MA 02135",42.340820792222054,-71.14720883126294,False
"401 D St inside Aloft Hotel, Boston, MA 02210-1907",,,True
"101 Causeway St, Boston, MA 02114-1308",42.3648886,-71.0619016,False
"669 Centre St, Boston, MA 02130-2556",42.3125272,-71.1143037,False
"190 N Beacon St, Boston, MA 02135-2027",42.35579385981298,-71.14808294473754,False
"1260 Boylston St, Boston, MA 02215-4445",42.34499209388943,-71.0958701527062,False
"60 State St, Boston, MA 02109-1800",42.3596782,-71.056579,False
"Lansdowne St, Boston, MA 02446",42.3471946,-71.0967235,False
"144 Tremont St, Boston, MA 02111-1202",42.3553499,-71.0629853,False
"985 Bennington St, Boston, MA 02128-1134",42.386655976966914,-71.00721049523273,False
"67 Beach St, Boston, MA 02111-2130",42.35121611111111,-71.060181,False
"772 Adams St Dorchester Center, Boston, MA 02124-5104",42.283466,-71.055593,False
"522 Dudley St, Boston, MA 02119-2769",42.322252538461534,-71.07248092307692,False
"821 Washington St, Boston, MA 02111-1519",42.3488946,-71.0642452,False
"11 William E. Mullins Way at Harrison Ave, Boston, MA 02118",,,True
"132 Brookline Ave, Boston, MA 02215",42.3449449,-71.1006972,False
"291 Adams St, Boston, MA 02122-1333",42.299158,-71.058074,False
"958 Tremont St, Boston, MA 02120-2118",42.337577887995266,-71.08337615618235,False
"Airport Road Terminal C, Main Terminal Food Court, Boston, MA 02128",,,True
"1745 Centre St, Boston, MA 02132-1535",42.28739321137998,-71.15031315212549,False
"800 Boylston St, Boston, MA 02199-1900",42.3471718,-71.08250628733232,False
"150 Dorchester Ave, Boston, MA 02127-1097",42.34191794117647,-71.05701626470588,False
"1936 Beacon St, Boston, MA 02135-7701",42.3362922,-71.1500864,False
"84 Peterborough St, Boston, MA 02215-4847",42.34323338770112,-71.098747885334,False
"200 Clarendon St, Boston, MA 02116-5021",42.34916765,-71.07512395362397,False
"79 Charles St, Boston, MA 02114-4632",42.3583849,-71.0704297,False
"9 Fan Pier Blvd Seaport, Boston, MA 02210-2143",42.3531026,-71.0459304,False
"380 Chelsea St, Boston, MA 02128-1481",42.3792225,-71.02804549999999,False
"258 K St, Boston, MA 02127-3104",42.3345893,-71.0372295,False
"332 Congress St, Boston, MA 02210-1217",42.35110535,-71.04912676446556,False
"228 Tremont St, Boston, MA 02116-4706",42.3513464,-71.06459834643832,False
"305 Meridian St, Boston, MA 02128-1625",42.377238,-71.039063,False
"75 Kneeland St 1st Floor, Boston, MA 02111-1901",,,True
"185 Franklin St B/T Pearl and Congress St in Financial District, Boston, MA 02110-1532",,,True
"6 Hemenway St, Boston, MA 02115-2907",42.34663654611068,-71.0891055864978,False
"141 Richmond St, Boston, MA 02109-1414",42.363235,-71.054096,False
"179 Massachusetts Ave Back Bay, Boston, MA 02115-3009",42.3457309,-71.0871907,False
"300 Summer St, Boston, MA 02210-1115",42.3499065,-71.0491411,False
"500 Boylston St, Boston, MA 02116-3740",42.35043025,-71.07395556669667,False
"1698 Commonwealth Ave, Boston, MA 02135-5602",42.34148338551315,-71.1455584713433,False
"60 State Street, Boston, MA 02109",42.3596782,-71.056579,False
"300 Longwood Ave, Boston, MA 02115-5724",42.3366778,-71.10505184127022,False
"536 Tremont St, Boston, MA 02116-6335",42.344311,-71.070779,False
"1045 Saratoga St, Boston, MA 02128-1239",42.386137,-71.005466,False
"961 Commonwealth Ave, Boston, MA 02215-1305",42.3492102,-71.100798,False
"57 Canal St, Boston, MA 02114-2005",42.3638369,-71.0591047,False
