direction,latitude,longitude,error
"71 Charles St, Boston, MA 02114-4608",42.35823085,-71.07034302410756,False
"1 Dalton St, Boston, MA 02115-3184",42.345714650000005,-71.08393675178858,False
"783 Tremont St, Boston, MA 02118-1005",42.339304,-71.0806882,False
"15 Arlington St 2nd Floor, Boston, MA 02116-3417",,,True
"10 Avery St The Ritz-Carlton, Boston, MA 02111-1005",,,True
"122 Belvidere St, Boston, MA 02199-7617",42.3457976,-71.0823865,False
"321 A Street Fort Point, Boston, MA 02210-1610",,,True
"150 State St, Boston, MA 02109-2505",42.359373399999996,-71.0540554,False
"15 Arlington St, Boston, MA 02116-3417",42.35282695,-71.07158468201447,False
"374 Commonwealth Ave, Boston, MA 02215-2860",42.3485735,-71.0891003,False
"3 Franklin St, Boston, MA 02110",42.356657,-71.0538353,False
